9788;FERME DE LA GRANDE HOUSSAIE;LA GRANDE HOUSSAIE;49070;Satisfaisant;47.473893,-0.630639;483;71
9789;FERME DE LA GRANDE HOUSSAIE;LA GRANDE HOUSSAIE;49070;Très satisfaisant;47.473893,-0.630639;483;71
9790;FERME DE LA LONGCHANTERIE;658 ROUTE DU BILLOT;14140;Très satisfaisant;48.995877,0.125699;5735;71
9791;FERME DE LA MARE;FERME DE LA MARE;14140;Très satisfaisant;49.105209,0.121084;3114;71
9792;FERME DE LA MARE;FERME DE LA MARE;14140;Très satisfaisant;49.105209,0.121084;3114;71
9793;FERME DE LA MARQUE;Ferme de la Marque;10140;Très satisfaisant;48.240425,4.420326;1221;71
9794;FERME DE LA RONDAIE;LA RONDAIE;35560;Satisfaisant;48.434847,-1.44976;6412;71
9795;FERME DE LA SEINE;78 rue de Bas;76113;Très satisfaisant;49.381715,0.929757;5724;71
9796;FERME DE LABOULE;LABOULE;47210;Très satisfaisant;44.593533,0.682965;3938;71
9797;FERME DE LANVAU;LANVAU;35390;Très satisfaisant;47.734688,-1.821927;5276;71
9798;FERME DE L'AURORE;LA MARETTE;61560;Satisfaisant;48.568132,0.448641;1209;71
9799;FERME DE LICHIERES;1028 MONTEE DE VENESTRE;7700;Très satisfaisant;44.469212,4.572302;2363;71
9800;FERME DE MONTFORT;SAINT MARTIN DE SALLEN;14220;Satisfaisant;48.978487,-0.505589;3082;71
9801;FERME DE NOUILLANE;NOUILLANE;19150;Satisfaisant;45.228456,1.874234;1941;71
9802;FERME DE SALBAGET;FERME DE SALBAGET;9240;Satisfaisant;42.991114,1.48406;105;71
9803;FERME DE VILLAINE;LIEU DIT VILLAINE;49150;Très satisfaisant;47.559564,-0.047617;465;71
9804;FERME DE VILLENEUVE;36 RUE DU CHATEAU D'EAU;41000;Satisfaisant;47.636409,1.377932;5255;71
9805;FERME DE VILLENEUVE;36 RUE DU CHATEAU D'EAU;41000;Satisfaisant;47.636409,1.377932;5255;71
9806;FERME D'ELIOS;CHEMIN DE L'AUREDE;83660;Très satisfaisant;43.296007,6.211979;1030;71
9807;FERME DES BREGUIERES;RTE DE LA VERDIERE;83560;Très satisfaisant;43.673252,5.857484;1943;71
9808;FERME DES BRUYERES;AUX BRUYERES;1560;Très satisfaisant;46.459624,5.110036;3306;71
9809;FERME DES ECHELLES (GAEC);515  CHEMIN DES ECHELLES;38920;Satisfaisant;45.279881,5.894106;1669;71
9810;FERME DES ECHELLES (GAEC);515  CHEMIN DES ECHELLES;38920;Très satisfaisant;45.279881,5.894106;1669;71
9811;FERME DES ERUSEES;LA BORDE BERTHE;41170;Très satisfaisant;47.931771,0.9329;5913;71
9812;FERME DES ERUSEES;LA BORDE BERTHE;41170;Très satisfaisant;47.931771,0.9329;5913;71
9813;FERME DES ERUSEES;LA BORDE BERTHE;41170;Très satisfaisant;47.931771,0.9329;5913;71
9814;FERME DES FONTAINES;33 rue des Fontaines - Monchelet;80220;Satisfaisant;50.009948,1.597061;3562;71
9815;FERME DES GRAVALONS;CHE EN BERME;25250;Très satisfaisant;47.47094,6.635253;618;71
9816;FERME DES MILLEY UNE BREBIS;125 RUE DES PYRENEES;65350;Très satisfaisant;43.306418,0.137808;1816;71
9817;FERME DES MOULINS;4 VERS LES MOULINS;23350;Satisfaisant;46.413285,2.042012;6197;71
9818;FERME DES NOISETIERS;270 route de la Chapelle du Hay;76190;Très satisfaisant;49.591752,0.704664;692;71
9819;Ferme des Taillis - Christine CHEREL;Les Taillis;79300;Très satisfaisant;46.853197,-0.450252;851;71
9820;FERME DEVES;Les Perrines;26120;Satisfaisant;44.903773,5.013063;1156;71
9821;FERME D'OTTAWA;LA CHAUSSEE;27230;Satisfaisant;49.147696,0.494402;1842;71
9822;FERME DU BERGONS;ROUTE DU BERGONS;65400;Très satisfaisant;43.012639,-0.113968;2267;71
9823;FERME DU BREZOUARD;CHEMIN DE LA SCIERIE;68150;Satisfaisant;48.209858,7.21576;287;71
9824;FERME DU COLOMBIER;Le Colombier;11390;Satisfaisant;43.361803,2.262537;2134;71
9825;FERME DU COUDROY;Le Coudroy;76260;Satisfaisant;49.960121,1.353464;5632;71
9826;FERME DU FOSSARD;1 RTE DE PURIFAING;88120;Très satisfaisant;48.052005,6.675548;1455;71
9827;FERME DU GEISBACH;Restaurant Geisbach;68140;Satisfaisant;48.02187,7.11823;3509;71
9828;FERME DU LUGUEN;Le Haut Luguen;35330;Très satisfaisant;44.099533,4.152879;6398;71
9829;FERME DU VENT DANS LES CORNES;12 RUE DU PERRIER;38620;Très satisfaisant;45.467564,5.680784;5198;71
9830;FERME EN VILLE;RUE DES PRES DE LA CLOCHE;69220;Satisfaisant;46.104051,4.748832;555;71
9831;FERME EQUESTRE LES GRANDS HORS;28 LA BERTHONNERIE;23300;Satisfaisant;46.22239,1.51944;5754;71
9832;FERME FOND CARLE;FERME FOND CARLE;38450;Très satisfaisant;44.965652,5.617863;3861;71
9833;FERME KISSI;1 3 AV DE FLORE;95500;Satisfaisant;48.997622,2.48003;3182;11
9834;FERME KOESTEL;LD KOESTEL;68470;Très satisfaisant;47.893234,7.014936;4853;71
9835;FERME LE MERLET;40, rue de la Côte Blanche;60220;Satisfaisant;49.613036,1.71589;1001;71
9836;FERME LORNE;8 rue de l'étang;89570;Satisfaisant;48.013665,3.845326;6128;71
9837;FERME MAUBLEU;LA GRANGE;38650;Satisfaisant;44.960132,5.561695;6072;11
9838;FERME MES BELES DES CHAMPS;400 ROUTE DE CHAPERON;38590;Très satisfaisant;45.296804,5.408624;2747;71
9839;FERME PEDAGOGIQUE DE LA BOUCAULDE;107 ROUTE D'HERGNIES;59158;Satisfaisant;50.487248,3.496196;2091;71
9840;FERME PEDAGOGIQUE DE LA BOUCAULDE;107 ROUTE D'HERGNIES;59158;Satisfaisant;50.487248,3.496196;2091;71
9841;FERME SAINT ISIDORE;2 CHE DE LA PRAIRIE;16230;Très satisfaisant;45.854869,0.26232;5220;71
9842;FERM'EMPLETTES;LE GRAND MOLLARD;1190;Satisfaisant;46.438115,4.953065;5072;72
9843;FERMENT;51 RUE BLANCHE;75009;Satisfaisant;48.881036,2.331448;4433;98
9844;FERNANDEZ PASCAL;Chemin des Tuileries;33160;Satisfaisant;44.892085,-0.738491;5657;1
9845;FERRARO ANNA;CHEZ ANNE ET ERIC;5230;Satisfaisant;44.569454,6.204772;2657;1
9846;FERREIRA PATRICIA;21 A RUE DE CORNOUAILLE;56630;Satisfaisant;48.104778,-3.49345;2938;98
9847;FEST YVES BRETONNES;18 BLD RICHARD LENOIR;75011;Très satisfaisant;48.855757,2.381633;4414;98
9848;FESTIVAL INTERCELTIQUE DE LORIENT;RUE PIERRE GUERGADIC;56100;Satisfaisant;47.74789,-3.368387;3453;98
9849;FETAPITA;86 RUE DIDOT;75014;Satisfaisant;48.828541,2.316161;4417;98
9850;FETE A CREPE (CREPE ONE);6 RUE EUGENE BERRURIER;78700;A améliorer;48.998324,2.100091;1514;98
9851;FEU SUR SEINE;6 RUE RAYMOND ARON;75013;Très satisfaisant;48.83551,2.374865;4416;98
9852;FEU SUR SEINE;63 QUAI DE LA GARE;75013;Très satisfaisant;48.836736,2.374187;4416;98
9853;FEUILLETTE;182 BOULEVARD PIERRE LEFAUCHEUX;72230;Très satisfaisant;47.934285,0.187127;214;98
9854;FEUILLYE VALERIE;282 RUE DES 3 CORNETS;76940;Très satisfaisant;49.504989,0.745447;4257;71
9855;FEYZAM;52 RUE HENRI JANIN;94190;Satisfaisant;48.7328,2.450575;6688;12
9856;FFK;11 RUE DES MARAIS;69400;Satisfaisant;45.989481,4.719432;6666;98
9857;FG INVESTISSEMENT;68 Avenue de New York,;75016;Satisfaisant;48.858093,2.287908;4419;98
9858;FHARO EUROMED;4 PL HENRI VERNEUIL;13002;Satisfaisant;43.309169,5.367658;3683;98
9859;FICELLE ET CHAUDIN;Tournebride;35270;Très satisfaisant;48.415696,-1.838854;3761;98
9860;FICHON;98 RUE MARCADET;75018;Très satisfaisant;48.890978,2.344951;4421;98
9861;FIGUEIRA;34 BD HENRI IV;28100;Satisfaisant;48.743157,1.35715;1826;52
9862;FILLIEUL VALERIE;Place de l'Hôtel de Ville;28340;Très satisfaisant;48.611371,0.899832;2741;31
9863;FILOMARE;12 RUE DE L'ABBAYE;27260;Satisfaisant;49.247548,0.377405;1545;11
9864;FILS DE CHARLES MURGAT;32 CHEMIN DU LAVOIR;38270;Très satisfaisant;45.346352,5.10205;486;66
9865;FILY FRUITS;59 RUE DES ECOLES;11290;Satisfaisant;43.199684,2.210966;250;46
9866;FIN DE FAIM;20 AV LEDRU ROLLIN;75012;Satisfaisant;48.84655,2.369212;4415;98
9867;FINANCIER & FIRKIN;15 RUE DU DEPART;75014;Satisfaisant;48.84261,2.323674;4417;98
9868;FINANCIERE RIZZI;24 rue de Reuilly;75012;Satisfaisant;48.84704,2.386863;4415;98
9869;FINK DUREAU;ALLEE DES BOUTIQUES;5330;Satisfaisant;44.933528,6.589095;5206;98
9870;FIORAMONTI'S;27 RUE DE LA LIBERTE;94800;Très satisfaisant;48.80446,2.367729;6676;100
9871;FIRMIN;3580 ROUTE DU NORD;82000;Satisfaisant;44.060347,1.409306;3934;12
9872;FIRMIN;131 AV DE BORDEAUX;24100;Satisfaisant;44.837215,0.453468;577;98
9873;FIRMIN;PAINS DE TRADITION;24660;Satisfaisant;45.17337,0.686333;1585;98
9874;FIRMIN;LES MOUNARDS;24750;Satisfaisant;45.187939,0.756413;6331;12
9875;FIRMIN TRAITEUR;4 CHE DE LA PLAINE DE JOUARS;78490;A améliorer;48.805473,1.812666;3786;99
9876;FIRMINY DISTRIBUTION;ZI DES PRAIRIES;42700;Très satisfaisant;45.390689,4.294988;2066;45
9877;FISH AND ICE;1 RUE DU DOC ARTHUR HENRY;97300;Satisfaisant;4.933799,-52.333865;1102;66
9878;FISH STYLE;11 RUE BOULANGERE;97351;Très satisfaisant;4.886119,-52.341946;3719;98
9879;FISSE CAMILLE;LE VILLAGE;65440;Satisfaisant;42.851351,0.295516;304;71
9880;FISSOFI;LES MARRANES;81990;Satisfaisant;43.915651,2.107713;3174;98
9881;FIVE CHIKEN;14 RUE DU HAMEAU;75015;Très satisfaisant;48.835015,2.288792;4418;98
9882;FIVE GUYS;63 RUE DE LA REPUBLIQUE;69002;Très satisfaisant;45.759713,4.835449;3516;98
9883;FIVE GUYS;ALL DU PREAMBULE;77127;Satisfaisant;48.61332,2.549058;3349;98
9884;FIVE GUYS;39-41 RUE DES PIROGUES DE BERCY;75012;Très satisfaisant;48.833095,2.387252;4415;98
9885;FIVE GUYS;49 AV DES CHAMPS ELYSEES;75008;Satisfaisant;48.870044,2.305646;4431;98
9886;FIVE PANTIN;19 RUE DU PRE SAINT GERVAIS;93500;Satisfaisant;48.890465,2.403066;4401;98
9887;FIVE PIZZA;7 RUE DE REMICH;54500;Très satisfaisant;48.667414,6.167958;6454;98
9888;FIVE PIZZA;80 RUE RAYMOND LOSSERAND;75014;Satisfaisant;48.833611,2.317374;4417;98
9889;FIVE PIZZA;46 PL DROUET D ERLON;51100;Très satisfaisant;49.255589,4.027173;4876;98
9890;FIVE PIZZA ORIGINAL;94 RUE SAINT CHARLES;75015;Très satisfaisant;48.846046,2.284913;4418;98
9891;FIVE PIZZA ORIGINAL;32 BD SAINT MICHEL;75006;Très satisfaisant;48.850059,2.342272;4429;98
9892;FJ;ZONE DU MORTIER;44590;Satisfaisant;47.64751,-1.667777;1734;98
9893;FL MONTMOROT;ZONE COMMERCIALE DE CHANTRANS;39570;Très satisfaisant;46.667925,5.523278;4036;82
9894;FLAGRANT DELICE;16 RUE SAINT SEVERIN;75005;Satisfaisant;48.852379,2.345505;4428;98
9895;FLAGRANTS DELICES;LE VILLAGE;1540;A améliorer;46.200586,4.954214;5084;12
9896;FLAMANT PHILIPPE;15, Rue Etienne Flamant;2130;Très satisfaisant;49.190079,3.445094;907;71
9897;FLAMINGO BEACH BAR;PLAGE DU COIN;97221;Satisfaisant;14.699275,-61.180669;3038;98
9898;FLAMN'DJO BURGER;42 RUE JOSEPH HUBERT;97435;Satisfaisant;-21.047749,55.2668;5695;98
9899;FLAM'S GOURMANDES SARL;61 RTE DE LA SCHLUCHT;68140;Très satisfaisant;48.050615,7.110192;6144;98
9900;FLANDREDIS;AVENUE DES NATIONS UNIES;59270;Satisfaisant;50.72736,2.737933;396;72
9901;FLASH KEBAB;5 RUE JEAN JAURES;54230;Très satisfaisant;48.617032,6.104953;4208;98
9902;FLAVEUR;89 RUE LIBERGIER;51100;Très satisfaisant;49.25022,4.024946;4876;98
9903;FLEIG ALEXANDRE;28 PL DE LA FONTAINE;5300;Satisfaisant;44.313575,5.82293;2970;98
9904;FLERS AGGLO;1 allée Claude Chappe;61100;Très satisfaisant;48.74142,-0.560123;2078;99
9905;FLEUR DE LYS;44 AVENUE DE CHOISY;75013;Satisfaisant;48.822652,2.362922;4416;98
9906;FLEURS DE MAI;61  AVENUE DE  CHOISY;75013;Satisfaisant;48.823078,2.362169;4416;98
9907;FLO BOUCHER DE CAMPAGNE;LA PETITE FABRIQUE;53600;A améliorer;48.155348,-0.400592;1994;100
9908;FLOCCO;116 boulevard Péreire;75017;Très satisfaisant;48.885678,2.297881;4420;98
9909;FLORALYS RESIDENCES;121 RUE BLONGIOS;59151;Satisfaisant;50.277916,3.111995;211;99
9910;FLOREAL BELLEVILLE;34 RUE JULIEN LACROIX;75020;Satisfaisant;48.870284,2.384376;4424;98
9911;FLORENT THEVENON CHOCOLATIER;53 RUE DE LA TETE D'OR;69006;Satisfaisant;45.769052,4.852526;3522;18
9912;FLOW;4 PORT DES INVALIDES;75007;Satisfaisant;48.863196,2.314781;4430;98
9913;FLUNCH;Centre commercial Roques;31120;Satisfaisant;43.508922,1.373369;4996;98
9914;FLUNCH;700 LA PYRENEENNE;31670;Très satisfaisant;43.549142,1.506215;2867;98
9915;FLUNCH;Chemin de St Claude;6600;Satisfaisant;43.598872,7.101418;160;98
9916;FLUNCH;centre commercial AUCHAN;43700;Satisfaisant;45.047099,3.925137;887;98
9917;FLUNCH;CC LECLERC  ZAC PIED DES GOUTTES;25200;Satisfaisant;47.49896,6.815381;3941;98
9918;FLUNCH;ZAC du Moulin aux Moines;72650;Satisfaisant;48.036909,0.177666;2700;98
9919;FLUNCH TRAITEUR;395 RUE DU GENERAL DE GAULLE;59700;Satisfaisant;50.648258,3.117273;3630;99
9920;FLUXUS;12 RUE DES AUGUSTINS;69001;Satisfaisant;45.767663,4.831026;3515;98
9921;FLY FOOD;27 résidence Les Mombins;97113;Satisfaisant;15.993055,-61.714414;2325;98
9922;FLY PIZZA;3 RUE ROGER HENNEQUIN;78190;A améliorer;48.764144,1.984245;6313;98
9923;FO PIZZA;25 RUE FRANCOISE DOLTO;75013;Satisfaisant;48.828426,2.380644;4416;98
9924;FOAM (VANNINI);3 QUAI DES DEUX EMMANUELS;6300;A améliorer;43.697965,7.286503;4220;98
9925;FOC HOUR;22 AVENUE MAC MAHON;75017;Satisfaisant;48.878063,2.29457;4420;98
9926;FOCH DISTRIBUTION;CENTRE LECLERC;86100;Très satisfaisant;46.818627,0.55617;1310;98
9927;FOCH DISTRIBUTION;CENTRE LECLERC;86100;Très satisfaisant;46.818627,0.55617;1310;72
9928;FOCSS - SITE CLAVEL;6 BIS RUE CLAVEL;75019;Satisfaisant;48.874581,2.385127;4422;99
9929;FOGATA LATINA;2 RUE THIBAUD;75014;Très satisfaisant;48.829705,2.328034;4417;98
9930;FOL 49;14 Bis Avenue Marie Tallet;49000;Très satisfaisant;47.476847,-0.590341;140;99
9931;FOL 85;9 rue du Fief Moulin;85630;Satisfaisant;46.946902,-2.18127;424;99
9932;FOL DE L'ARDECHE;RUE JEAN AICARD;83220;Satisfaisant;43.099948,6.024621;3160;99
9933;FOLASTRE CHRISTOPHE TRAITEUR;5 bis rue Boileau;60149;Très satisfaisant;49.264813,2.076609;5239;100
9934;FOLAUHAVILI;BP 429;98600;Satisfaisant;-13.287346,-176.181433;6382;100
9935;FOL'AVOINE;Le Fromental;43200;Satisfaisant;45.142217,4.19383;5508;71
9936;FOLIES;48 RUE DE BERRI;75008;Très satisfaisant;48.874564,2.308124;4431;98
9937;FOMBARON FLORIAN;90 RUE DES CURTILLES;88800;Très satisfaisant;48.18994,6.011624;6435;71
9938;FOND DES COMMUNES (EARL LE );le Fond des communes;62170;Satisfaisant;50.52838,1.806553;3949;71
9939;FONDATION  EUGENE NAPOLEON;252 faubourg Saint Antoine;75012;Satisfaisant;48.849015,2.390739;4415;99
9940;FONDATION A DE ROTHSCHILD;25 RUE MANIN;75019;Satisfaisant;48.878297,2.378089;4422;99
9941;FONDATION A DE ROTHSCHILD;25 RUE MANIN;75019;Satisfaisant;48.878297,2.378089;4422;99
9942;FONDATION APPRENTIS D'AUTEUIL;21 RUE DE LA LISETTE;92220;Satisfaisant;48.792944,2.300819;386;99
9943;FONDATION APPRENTIS D'AUTEUIL;ROUTE DE PROVINS;77174;Satisfaisant;48.810503,2.832785;6696;99
9944;FONDATION CASIP-COJASOR;56 RUE DU SURMELIN;75020;Satisfaisant;48.869266,2.405866;4424;99
9945;FONDATION CHANTEPIE MANCIER;9 rue chantepie Mancier;95290;A améliorer;49.114179,2.223338;3385;99
9946;FONDATION DE L ARMEE DU SALUT;190, rue Félix Pyat;13003;Satisfaisant;43.320489,5.374709;3684;99
9947;FONDATION DE L ARMEE DU SALUT;Chemin St Georges;74560;Satisfaisant;46.16312,6.230302;3909;99
9948;FONDATION DE L ARMEE DU SALUT;Chateau d'Auvilliers;45410;Satisfaisant;48.080208,1.875604;234;99
9949;FONDATION DE L ARMEE DU SALUT;12 RUE DU TERTRE BELOT;35400;Satisfaisant;48.625751,-1.997594;5586;99
9950;FONDATION DE L'ADS RES HEIMELIG;6 RUE DU CHATEAU;68580;Satisfaisant;47.533876,7.173659;6019;99
9951;FONDATION DE L'ISLE;Le Château;24190;Très satisfaisant;45.102777,0.474851;4209;99
9952;FONDATION DE ROTHSCHILD;76 RUE DE PICPUS;75012;Satisfaisant;48.84202,2.397968;4415;99
9953;FONDATION DES AMIS DE L'ATELIER;19 RUE ARCHIMEDE;87000;Satisfaisant;45.815372,1.26166;3372;99
9954;FONDATION DES AMIS DE L'ATELIER;19 RUE ARCHIMEDE;87000;Satisfaisant;45.815372,1.26166;3372;99
9955;FONDATION DES AMIS DE L'ATELIER;68 RUE D YERRES;94440;Satisfaisant;48.71944,2.520728;6656;99
9956;FONDATION DES AMIS DE L'ATELIER;27 Rue Joseph Lahuec;92290;Satisfaisant;48.760619,2.275871;1314;99
9957;FONDATION DES AMIS DE L'ATELIER;4 RUE DES GRANGES;94400;Très satisfaisant;48.786254,2.398186;6778;99
9958;FONDATION DOSNE MAISON RETRAIT;5 TER RUE DOSNE;75016;Satisfaisant;48.869484,2.281329;4419;99
9959;FONDATION EDITH SELTZER;2 RUE DU POET;5100;Très satisfaisant;44.91524,6.625466;866;99
9960;FONDATION ELLEN POIDATZ;1 RUE ELLEN POIDATZ;77310;Satisfaisant;48.553689,2.523491;5361;99
9961;FONDATION ILDYS;40 RUE CLEMENCEAU;29400;Satisfaisant;48.504698,-4.067441;2928;99
9962;FONDATION JEAN LEON LE PREVOST;ARECHES;73270;Très satisfaisant;45.711376,6.571014;486;99
9963;FONDATION JEAN MOULIN;101-107, RUE DES 3 FONTANOTS;92000;Satisfaisant;48.894967,2.224682;4168;99
9964;FONDATION LEOPOLD BELLAN;24, rue Francois Hardouin;37081;Satisfaisant;47.417322,0.688742;6300;99
9965;FONDATION LUCY LEBON;29 RUE DES PONTS;52220;Très satisfaisant;48.475406,4.769145;2797;99
9966;FONDATION NORMANDIE GENERATIONS;50 RUE DE BELFORT;61100;Satisfaisant;48.744367,-0.568273;2078;99
9967;FONDATION NORMANDIE GENERATIONS;Association Lehugeur-Lelièvre;61270;Satisfaisant;48.744938,0.532781;277;99
9968;FONDATION NORMANDIE GENERATIONS;RUE JACQUES PREVERT;61100;Très satisfaisant;48.746121,-0.541671;2078;99
9969;FONDATION NORMANDIE GENERATIONS;3 RUE DE BELFORT;61100;Satisfaisant;48.747539,-0.563886;2078;99
9970;FONDATION OEUVRE DE LA CROIX SAINT SIMON;138 BIS BOULEVARD DU MONTPARNASSE;75014;Très satisfaisant;48.840874,2.332379;4412;99
9971;FONDATION OPTEO;10 rue Jacquard;82000;Satisfaisant;44.039384,1.358342;3934;99
9972;FONDATION PARTAGE ET VIE;Chemin des Ormeaux;11110;Satisfaisant;43.235858,3.117719;5871;99
9973;FONDATION PARTAGE ET VIE;617, Avenue de Montpellier;34970;Satisfaisant;43.567968,3.902165;2991;99
9974;FONDATION PARTAGE ET VIE;75 RUE LOUIS ARAGON;30600;A améliorer;43.689776,4.281386;6485;99
9975;FONDATION PARTAGE ET VIE;75 RUE LOUIS ARAGON;30600;Satisfaisant;43.689776,4.281386;6485;99
9976;FONDATION PARTAGE ET VIE;Impasse Jules Lahy;13750;Très satisfaisant;43.807765,4.997103;4583;99
9977;FONDATION PARTAGE ET VIE;1 RUE SAINTE MARTHE;24320;Très satisfaisant;45.364609,0.445992;2843;99
9978;FONDATION PARTAGE ET VIE;89, Chemin Clarin Mustad;76480;Très satisfaisant;49.480377,0.86958;1832;99
9979;FONDATION PARTAGE ET VIE;RUE PIERRE ET MARIE CURIE;50470;Très satisfaisant;49.608318,-1.603297;1369;99
9980;FONDATION PARTAGE ET VIE;7 rue Huguette Bonvoisin;76200;Très satisfaisant;49.920316,1.079873;1752;99
9981;FONDATION PARTAGE ET VIE;96, rue de NOVY BOR;59580;Satisfaisant;50.326364,3.253788;150;99
9982;FONDATION PARTAGE ET VIE;RUE DE L ESPERANCE;59500;Satisfaisant;50.390486,3.082568;1803;99
9983;FONDATION PARTAGE ET VIE;RUE SERAPHIN CORDIER;62430;Satisfaisant;50.417573,2.858837;5866;99
9984;FONDATION PARTAGE ET VIE - RESIDENCE SENIOR LE RIVAGE;26, Bd Blanqui;42300;Satisfaisant;46.023269,4.063389;4949;99
9985;FONDATION PARTAGE ET VIE- EHPAD Le Clair Logis;846 Chemin du Haut Bresis;30100;Satisfaisant;44.113039,4.072487;77;99
9986;FONDATION PERCE NEIGE;10 RUE LINO VENTURA;94520;A améliorer;48.700489,2.550441;3596;99
9987;FONDATION SAINTE MARIE;50 RUE VICTOR HUGO;59500;Satisfaisant;50.371032,3.085062;1803;99
9988;FONDATION VILLAGES SANTE HOSPIT ALTITUDE;7 IMP DES HOUCHES;74300;Satisfaisant;46.0226,6.618724;3543;99
9989;FONDUE 9;10 RUE FRERE D ASTIER DE VIGERIE;75013;Satisfaisant;48.824031,2.3628;4416;98
9990;FONDUE FACTORY;6 RUE MABILLON;75006;Très satisfaisant;48.852507,2.335098;4429;98
9991;FONTAINE MARCELLIN;4 ALL LAFAYETTE;87410;Satisfaisant;45.869073,1.315387;3127;11
9992;FONTAINE SHOP;Avenue François Pétrarque;84800;Très satisfaisant;43.921305,5.128484;2109;46
9993;FONTAINE YVES;1 RUE DU HAMEAU;75015;Très satisfaisant;48.835767,2.289897;4418;11
9994;FONTAINES T;1 RUE DESAIX;75015;Satisfaisant;48.854523,2.295246;4418;98
9995;FONTELLE GILLES;111 Rue de Domfront;61100;Très satisfaisant;48.744224,-0.569374;2078;11
9996;FONTENAY V;7 RUE SALVADOR ALLENDE;92000;Satisfaisant;48.896612,2.218483;4168;98
9997;FONVIL;rue gambetta;59142;Satisfaisant;50.031435,3.291767;6730;82
9998;FOOD & CO (SARL);46, Rue de la République;24200;Satisfaisant;44.888275,1.216158;5915;98
9999;FOOD ART'S;23 RUE LEOPOLD RAMBAUD;97490;Satisfaisant;-20.886429,55.474995;5247;98
10000;FOOD ARVOR;10 IMPASSE DU GREHEU;56730;Satisfaisant;47.526792,-2.85316;5441;98
10001;FOOD CITY MURIERS;66 T BD DES MURIERS;94210;Satisfaisant;48.78914,2.501293;5643;46
10002;FOOD DISTRIB 94;117 RUE CHERET;94000;Satisfaisant;48.805588,2.456054;1650;98
10003;FOOD FACTORY;1 RUE FRANCOIS MAZOYER;42340;Satisfaisant;45.550956,4.280715;6499;98
10004;FOOD FACTORY;1 B PL FRANCOIS MITTERRAND;37270;Satisfaisant;47.388223,0.82683;4021;98
10005;FOOD FACTORY;290 AVENUE FLOUQUET;94240;Satisfaisant;48.770821,2.322862;3335;98
10006;FOOD FACTORY MTP;138 AVENUE DE LODEVE;34070;Satisfaisant;43.593583,3.859929;4042;98
10007;FOOD FAMILY;2 RUE JEAN JAURES;59580;Très satisfaisant;50.331507,3.250994;150;98
10008;FOOD GROUP 69;21 RUE CHARLES PLASSE;69190;Très satisfaisant;45.709246,4.852882;5372;98
10009;FOOD HOUSE;82 RUE DE LA CHAPELLE;75018;Satisfaisant;48.896311,2.359727;4421;98
10010;FOOD N'BREAK;80 Avenue Roger Salengro;1500;Satisfaisant;45.954391,5.342968;112;98
10011;FOOD S CITY;3 B AVENUE CARNOT;94190;Satisfaisant;48.733084,2.447237;6688;1
10012;FOOD SERVICE;39 ALL DE GAGNY;93390;Satisfaisant;48.908322,2.550189;1457;98
10013;FOOD STATION 94;60 RUE JEAN JAURES;94500;Très satisfaisant;48.814616,2.50751;1214;98
10014;FOOD STATION MLV;82 BD ROGER SALENGRO;78711;Satisfaisant;48.979166,1.694123;3610;98
10015;FOOD TOULOUSAIN;4 PL ARNAUD BERNARD;31000;Satisfaisant;43.610785,1.438882;6283;98
10016;Food Truck SKEND'BOKIT;33, avenue de la gare;78310;A améliorer;48.740662,1.914376;1469;98
10017;FOOD TURK - YONDJA;11 - 19 RUE DE L ECHIQUIER (17 RUE DE MAZAGRAN);75010;Très satisfaisant;48.871142,2.352099;4413;98
10018;FOODIES;315 RUE GARIBALDI;69007;Satisfaisant;45.748629,4.853197;3524;98
10019;FOOD'LAB HOLDING;7 RUE DES SPORTS;69003;Satisfaisant;45.751132,4.893006;3518;98
10020;FOODLES;10 RUE MARC BLOCH;92110;Satisfaisant;48.911383,2.311067;1456;99
10021;FOODS MERVEILLES;63 RUE DAUPHINE;75006;Satisfaisant;48.853739,2.338609;4429;98
10022;FOOT PIZZA;32 RUE DU FG DU PONT NEUF;86000;Satisfaisant;46.576046,0.353545;4657;98
10023;Forat;40 RUE DE L ARSENAL;68100;A améliorer;47.746791,7.333299;4143;46
10024;Forat;40 RUE DE L ARSENAL;68100;A améliorer;47.746791,7.333299;4143;98
10025;FOREST;10 AV PRESIDENT WILSON;75016;Satisfaisant;48.865224,2.299095;4419;98
10026;FORMENT;128 GRAND RUE;40190;Satisfaisant;43.892953,-0.305358;6692;11
10027;FORNO GUSTO;43 RUE DE CHAILLOT;75016;Satisfaisant;48.868039,2.298198;4419;98
10028;FORTE DAVID;Boulevard Haussman;75009;Très satisfaisant;48.87298,2.333605;4433;45
10029;FORTUNA;98 RUE DE CHARONNE;75011;Très satisfaisant;48.854202,2.383542;4414;98
10030;FORTUNIER JOEL;GILBERNIE;42440;Très satisfaisant;45.830681,3.754854;4242;71
10031;FORTUNIER JOEL;GILBERNIE;42440;Très satisfaisant;45.830681,3.754854;4242;98
10032;FORUM SNACK - CHEZ GIUSEPPE;28 RUE NATIONALE;7120;Très satisfaisant;44.453817,4.341319;5047;98
10033;FOU 2 TRUCK BURGER;2 CHEMIN DE FONTENOY;55800;Très satisfaisant;48.843719,5.046464;2902;98
10034;FOUBLE GUILLAUME;910 RTE D HARDINGHEN;62132;Très satisfaisant;50.803536,1.84641;2491;71
10035;FOUD;112 AV DU VENT D AUT;13400;Satisfaisant;43.289166,5.594881;275;98
10036;FOUGEROUSE SERGE;22, Rue de Saint-Anthème   MOING;42600;Satisfaisant;45.590351,4.072518;3945;11
